id_particle,x,y,frame,intensity
2.0,53.87848079863943,304.2993012065713,0.0,115.91411712994638
25.0,39.642857846209836,249.22128936830404,0.0,172.91447907442196
2.0,48.46076604022001,301.92262225822634,1.0,15.0
25.0,54.482937064823446,248.2007978845189,1.0,122.0
146.0,194.1811508666549,7.584646985031805,1.0,136.0
2.0,44.077204555170454,298.7953928377072,2.0,14.0
25.0,69.43097105720881,247.4943820653215,2.0,123.0
146.0,195.95918817404782,24.310851789017633,2.0,136.0
2.0,40.38363327768243,295.09802924867546,3.0,14.0
25.0,84.49199113781839,246.2241089147702,3.0,122.0
146.0,195.07627438382983,41.42401394777428,3.0,135.0
2.0,36.78094915589158,291.2108782569153,4.0,12.0
25.0,99.49571763017937,246.5715125098369,4.0,123.0
146.0,194.80951536704862,58.90208098431492,4.0,135.0
2.0,32.47859277222653,287.8030091698586,5.0,11.0
25.0,114.09600046920994,243.4194768774492,5.0,121.0
146.0,195.26027710234584,76.18659460342185,5.0,136.0
2.0,27.389409498432975,285.71603052782064,6.0,5.0
25.0,128.46529981152176,240.86660017850676,6.0,119.0
146.0,198.14319697718858,93.37349344676099,6.0,134.0
2.0,21.522327969599974,283.88868435217074,7.0,4.0
25.0,143.39227848118696,241.43882175518712,7.0,119.0
146.0,203.288525184725,110.39155653519444,7.0,137.0
2.0,15.63796126653869,281.47911924055455,8.0,4.0
25.0,158.5121141669068,243.92045085450644,8.0,122.0
146.0,208.94975551690027,127.77538306608827,8.0,139.0
2.0,10.36998793898567,278.17044108957043,9.0,3.0
25.0,174.44826409942493,245.90853743927246,9.0,120.0
146.0,212.03853189616365,145.64076341527604,9.0,139.0
2.0,4.541533237570239,274.73353643276454,10.0,4.0
25.0,188.5440851372042,253.8254885686203,10.0,118.0
146.0,211.75100803992564,164.1608303461266,10.0,138.0
25.0,202.0231321055696,263.4594206223628,11.0,118.0
146.0,210.957908280934,182.31301675704168,11.0,135.0
25.0,216.4503785743193,271.3921384427272,12.0,123.0
146.0,202.16732506251856,198.57867198429938,12.0,137.0
25.0,229.42791769078073,280.67748262153384,13.0,127.0
146.0,193.16933270176003,214.79237578386838,13.0,138.0
25.0,243.19434186235085,289.35621712001574,14.0,128.0
146.0,185.21372436320038,231.20453072182352,14.0,135.0
25.0,258.7888048606798,293.9859388345267,15.0,128.0
146.0,179.29656020777193,248.0444766751083,15.0,138.0
25.0,273.04398581027,302.40105396048835,16.0,125.0
146.0,174.71766079340986,264.9274124279105,16.0,142.0
25.0,283.41910338571324,314.6593956299815,17.0,123.0
146.0,168.2291635027151,280.66974496347854,17.0,143.0
25.0,293.0630797115464,327.7238614763114,18.0,122.0
146.0,163.8392597105778,296.7441400883663,18.0,145.0
25.0,302.3340943947297,340.9896609083611,19.0,122.0
146.0,160.36796907742908,312.84290524171865,19.0,145.0
1557.0,122.75437925039478,230.44486037094293,0.0,191.67366703031888
1557.0,115.69153130219406,221.50286115684833,1.0,153.0
1557.0,105.52505991839814,216.52967570805237,2.0,152.0
1557.0,98.34392448078214,214.94640526189562,3.0,158.0
1557.0,94.19727633865979,211.87639271464113,4.0,155.0
1557.0,87.90912229523649,210.24133002218332,5.0,155.0
1557.0,79.71395412145013,208.98903348031007,6.0,152.0
1866.0,7.08640607796206,277.55353325094114,6.0,6.0
1557.0,73.03827254405297,210.86001337552494,7.0,153.0
1866.0,30.088918130835307,266.9221739915487,7.0,3.0
1557.0,65.98434857283749,213.4261307297027,8.0,153.0
1866.0,53.64467756573153,261.98327602990173,8.0,1.0
1557.0,58.640556800207634,212.46068793123567,9.0,150.0
1866.0,77.63972938389313,257.31208472525356,9.0,1.0
2018.0,98.70339507321309,25.5357637970248,10.0,232.0
1557.0,51.15117027743466,212.83403421928006,10.0,150.0
2018.0,89.97191838142774,55.551161606445476,11.0,236.0
1557.0,41.77674113108318,210.775687776691,11.0,151.0
2018.0,81.86828139389233,84.56992650577986,12.0,236.0
1557.0,26.900834323310917,211.29202620575649,12.0,152.0
2018.0,77.75486276765311,114.68584361500592,13.0,236.0
1557.0,13.871396810348175,207.37335823704458,13.0,152.0
2202.0,156.14337857539647,262.19266856936855,13.0,4.0
2018.0,99.10944402972802,140.03207958125284,14.0,237.0
1557.0,0.5178650235085485,205.94972078340422,14.0,152.0
2202.0,168.22099935823337,276.18455610207104,14.0,5.0
2018.0,112.792239224839,171.55392145711113,15.0,236.0
2202.0,183.91827834941026,288.09632171277866,15.0,1.0
2018.0,129.9357535346103,198.76781524578593,16.0,239.0
2202.0,199.8658987722253,301.7944067077687,16.0,254.0
2018.0,154.9895631671296,220.23039450968608,17.0,240.0
2202.0,216.11941956795124,318.9967473110452,17.0,253.0
2018.0,175.8481659134256,247.13277840461586,18.0,243.0
2202.0,235.7876731398869,333.31920620343755,18.0,253.0
2018.0,189.22645189594408,279.33310545313475,19.0,241.0
2202.0,253.94791182806176,350.40298775468784,19.0,252.0
2546.0,11.68463693354056,133.60753593576146,0.0,122.00528242367275
2563.0,202.21104012171872,309.96370809574137,0.0,147.38757202814799
2546.0,35.9991576522827,159.9990673772625,1.0,255.0
2577.0,58.015706271062484,490.8050195608151,1.0,135.0
2563.0,202.63336320473437,261.48321103746304,1.0,54.0
2546.0,38.060228250908,200.18446774731714,2.0,253.0
2577.0,66.45099138301578,465.8651428386288,2.0,137.0
2563.0,192.3170824501731,208.644318910761,2.0,55.0
2546.0,30.408529251476757,238.70206087809908,3.0,252.0
2577.0,83.87599473530992,444.70635993751546,3.0,138.0
2563.0,204.21680584273412,154.8517544733946,3.0,56.0
2546.0,23.137923885268663,275.4111845417179,4.0,254.0
2577.0,88.63642327138537,421.0205111684477,4.0,132.0
2563.0,263.1418790647236,152.73894327562297,4.0,52.0
2577.0,92.61159675543304,394.95570237854355,5.0,133.0
2563.0,317.15376569024437,169.69220740237373,5.0,51.0
2577.0,91.67427232798482,369.46676355017536,6.0,142.0
2716.0,149.22667283092898,45.347634923874836,6.0,250.0
2563.0,361.03093484866395,207.44577023075522,6.0,57.0
2740.0,1.6401590108154593,364.8284095345941,7.0,250.0
2577.0,93.92210423062261,343.1758374812977,7.0,139.0
2716.0,163.74368208207252,61.0862483712553,7.0,250.0
2563.0,411.74156196847355,232.69147258142206,7.0,58.0
2740.0,22.21586519598661,392.14645310194885,8.0,250.0
2577.0,89.42210259351232,320.1067888675949,8.0,137.0
2716.0,180.30814157850654,72.07000324122774,8.0,246.0
2563.0,457.5759233224727,265.2305841066544,8.0,56.0
2740.0,46.54417090658677,409.8524017025234,9.0,248.0
2577.0,78.72518871068539,300.37464689365345,9.0,135.0
2716.0,197.3205298221699,71.89322247623646,9.0,246.0
2799.0,288.2863870533106,12.136615321451455,9.0,201.0
2740.0,73.47842992973243,427.9189791490001,10.0,250.0
2577.0,72.79801204058919,277.77706162038766,10.0,136.0
2716.0,209.3585855571871,58.89462334892536,10.0,244.0
2799.0,276.9894822024487,67.59205131693365,10.0,200.0
2740.0,102.65210797774606,439.96381932653935,11.0,250.0
2577.0,92.22684732856156,261.3272960494082,11.0,127.0
2716.0,228.71156669574702,55.816610674876614,11.0,239.0
2799.0,220.48017374805775,90.57808468167815,11.0,198.0
2740.0,132.22087885863544,452.584173887683,12.0,245.0
2577.0,103.43743302269338,239.2321872155317,12.0,122.0
2716.0,244.48393612052968,67.65919280777443,12.0,237.0
2799.0,159.21417279830774,90.90290855117472,12.0,196.0
2740.0,159.82959002273645,473.2680668766807,13.0,244.0
2577.0,87.24606995757972,220.3371033850082,13.0,113.0
2716.0,257.0154071784739,79.93070337827174,13.0,237.0
2799.0,103.29164342553058,114.79968432305162,13.0,193.0
2740.0,197.23999587994243,483.5782707251889,14.0,242.0
2577.0,68.49393024736257,205.9462131172571,14.0,109.0
2716.0,270.7735237376266,88.22839807996452,14.0,235.0
2799.0,40.862711382319084,116.439035939644,14.0,188.0
2740.0,236.92513718082063,489.0290369959345,15.0,241.0
2577.0,44.050047039633924,201.89443408446596,15.0,109.0
2716.0,280.7883279032615,99.40673663472097,15.0,236.0
2799.0,23.38041118716066,53.936103344847204,15.0,188.0
2740.0,276.87312224757784,505.972680173908,16.0,244.0
2577.0,16.612861685815012,195.275729547629,16.0,107.0
2716.0,295.11319813566257,101.37824156551409,16.0,238.0
2716.0,315.2987658966169,97.00951358889003,17.0,236.0
3028.0,357.8638526038325,500.8443601580525,18.0,245.0
2716.0,332.60716969202946,101.45560196543342,18.0,239.0
3028.0,374.84881690862375,474.32284297970773,19.0,244.0
2716.0,349.86282825555804,102.6978875273517,19.0,241.0
