id_particle,x,y,frame,intensity
18.0,413.2544104726891,364.5194871825747,0.0,201.18595987333958
19.0,141.8396256404967,307.20706541205436,0.0,158.66311714578424
21.0,235.61706058374352,220.5092531929987,0.0,178.6155253996171
22.0,255.83355609840464,201.84397402561171,0.0,239.20013917248286
27.0,115.02441882910932,502.5687980168216,0.0,108.46024587572401
28.0,236.09878630554044,465.5809922001571,0.0,126.9741541095681
55.0,113.5512439352857,258.03707265350374,0.0,126.79288035395177
62.0,401.8231163915726,233.13561263450845,0.0,171.66774481275695
67.0,125.57212043726588,64.10232708262481,0.0,238.33940332669823
68.0,468.22461894161984,48.789084573045784,0.0,237.88855246716236
18.0,404.47133137334515,369.86841751472025,1.0,192.0998482875652
19.0,141.6062942092975,315.29633287240796,1.0,132.46094005261443
21.0,234.31462122500378,230.61425736542827,1.0,191.17547127415048
22.0,250.56030060964167,213.51787329832902,1.0,238.07602187182948
27.0,105.3606465204757,506.3451593187224,1.0,168.00392059486248
28.0,245.01041895722753,469.68074606123923,1.0,122.29958814393484
55.0,105.00359900407184,251.090321907777,1.0,126.28775257920913
62.0,409.8116849185847,228.26169779591825,1.0,177.17892212569086
67.0,133.38447634796248,68.40220598199592,1.0,247.55289920487144
68.0,460.0091675402675,41.987734284684805,1.0,208.82039386440934
18.0,396.4966239596221,375.45282732787956,2.0,173.17307843569998
19.0,141.5825339199767,324.5633273611879,2.0,93.11959610348404
21.0,233.52753343588395,240.61607105532033,2.0,188.69752821267664
22.0,243.1546312525531,224.58471138350325,2.0,255.0
27.0,95.73383758305559,510.9803939342158,2.0,180.82831313229642
28.0,253.16102059342393,472.99101834715316,2.0,160.12318234258913
55.0,95.66422663765687,243.6578639892929,2.0,101.67362733349535
62.0,419.4518834798925,221.88890746844012,2.0,183.5336819029026
67.0,139.76859803278182,74.0304183183675,2.0,207.71709153084925
68.0,451.7996884149686,34.51600603058033,2.0,203.28929322061862
18.0,388.3848815735668,381.2689812036841,3.0,148.49477783791795
19.0,141.4620049265202,332.6463489237802,3.0,91.11195325733976
21.0,234.70366051543763,250.85200717771232,3.0,195.31862052209902
22.0,234.2148971592684,236.34018289422485,3.0,231.76033765079376
28.0,259.2735080396173,475.1238895369077,3.0,125.4658601799098
55.0,86.28176599849391,235.7782807799317,3.0,97.43772702517667
62.0,428.35323577856144,213.83684126803675,3.0,190.7242384691078
67.0,147.0359219299967,79.23000546412266,3.0,213.52448000960743
68.0,442.9273311713498,26.209906454740967,3.0,209.23110794031368
18.0,378.3250220895571,385.3054995374883,4.0,135.92720282426677
19.0,140.75344172233412,338.3233139326264,4.0,114.75242036115736
21.0,236.84757861510033,260.1598945650582,4.0,226.60906956815725
22.0,229.2434151240808,249.41306795681453,4.0,240.07449593319268
28.0,266.58373216090143,476.46662562686674,4.0,105.04929869498301
55.0,77.07274903070272,227.2995219383735,4.0,80.0292795068558
62.0,438.44976307522643,205.9188262714053,4.0,171.26972743106808
67.0,153.66943960260176,83.4837998438795,4.0,213.51916496677268
