id_particle,x,y,frame,intensity
2.0,53.87848079863943,304.2993012065713,0.0,115.91411712994638
25.0,39.642857846209836,249.22128936830404,0.0,172.91447907442196
2.0,48.46076604022001,301.92262225822634,1.0,15.0
25.0,54.482937064823446,248.2007978845189,1.0,122.0
146.0,194.1811508666549,7.584646985031803,1.0,136.0
2.0,44.077204555170454,298.7953928377072,2.0,14.0
25.0,69.43097105720881,247.4943820653215,2.0,123.0
146.0,195.95918817404782,24.310851789017633,2.0,136.0
2.0,40.38363327768243,295.09802924867546,3.0,14.0
25.0,84.49199113781839,246.2241089147702,3.0,122.0
146.0,195.07627438382983,41.42401394777428,3.0,135.0
2.0,36.78094915589158,291.2108782569153,4.0,12.0
25.0,99.49571763017937,246.5715125098369,4.0,123.0
146.0,194.80951536704862,58.90208098431492,4.0,135.0
450.0,305.9986889819943,23.65810200233841,0.0,208.70702867718296
454.0,205.69177649185167,77.19883315914012,0.0,225.1726818273176
450.0,295.6762764843296,21.115231792033736,1.0,189.0
454.0,229.34568502546853,72.52319108380642,1.0,216.0
450.0,289.09773914799734,16.393972206458535,2.0,191.0
454.0,253.379979453684,70.02590809423843,2.0,221.0
450.0,277.06078975330456,11.768617653497477,3.0,193.0
454.0,277.66710224299175,66.65370622969397,3.0,221.0
450.0,267.59569827146754,3.3575333948905737,4.0,183.0
454.0,297.6031819666677,62.520099600962205,4.0,215.0
743.0,469.10426344408233,91.62419281693406,0.0,170.03510101444323
743.0,500.666632698365,89.18710293115801,1.0,109.0
796.0,57.70907217138621,5.773719483746579,2.0,226.0
796.0,68.32968783121218,32.78620788441845,3.0,226.0
796.0,81.80923263708483,60.71987207617887,4.0,224.0
